flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
5095,BCN,MAD,2023-04-27T19:35:00.000,2023-04-27T21:00:00.000,0,1,4
7706,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
6178,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
6810,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
4389,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
7365,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
7451,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
6767,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
3015,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
5328,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
8763,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
9401,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
6855,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
6017,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
5056,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
1517,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
3011,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
5326,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
6000,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
5092,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
8722,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
5030,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
1515,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
1006,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
3605,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
5004,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
5848,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
3013,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
9400,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
6001,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
1516,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
5038,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
3005,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
5324,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
5574,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
8776,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
5012,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
7994,BCN,MAD,2023-04-27T06:10:00.000,2023-04-27T07:30:00.000,0,1,2
3033,BCN,MAD,2023-04-27T18:35:00.000,2023-04-27T20:00:00.000,0,1,4
1586,BCN,MAD,2023-04-27T18:35:00.000,2023-04-27T20:00:00.000,0,1,4
5090,BCN,MAD,2023-04-27T18:35:00.000,2023-04-27T20:00:00.000,0,1,4
3027,BCN,MAD,2023-04-27T16:55:00.000,2023-04-27T18:20:00.000,0,1,4
1581,BCN,MAD,2023-04-27T16:55:00.000,2023-04-27T18:20:00.000,0,1,4
5068,BCN,MAD,2023-04-27T16:55:00.000,2023-04-27T18:20:00.000,0,1,4
1004,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
3500,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
5002,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
5775,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
3031,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
6019,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
6562,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
5082,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
1585,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
5007,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
3009,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
5325,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
8777,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
5025,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
3021,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
5060,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
8724,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
1524,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
1008,BCN,MAD,2023-04-27T20:35:00.000,2023-04-27T22:00:00.000,0,1,4
3505,BCN,MAD,2023-04-27T20:35:00.000,2023-04-27T22:00:00.000,0,1,4
5006,BCN,MAD,2023-04-27T20:35:00.000,2023-04-27T22:00:00.000,0,1,4
5850,BCN,MAD,2023-04-27T20:35:00.000,2023-04-27T22:00:00.000,0,1,4
3025,BCN,MAD,2023-04-28T14:30:00.000,2023-04-28T15:55:00.000,0,1,4
5336,BCN,MAD,2023-04-28T14:30:00.000,2023-04-28T15:55:00.000,0,1,4
6557,BCN,MAD,2023-04-28T14:30:00.000,2023-04-28T15:55:00.000,0,1,4
5062,BCN,MAD,2023-04-28T14:30:00.000,2023-04-28T15:55:00.000,0,1,4
5005,BCN,MAD,2023-04-28T14:30:00.000,2023-04-28T15:55:00.000,0,1,4
1557,BCN,MAD,2023-04-28T14:30:00.000,2023-04-28T15:55:00.000,0,1,4
7708,BCN,MAD,2023-04-28T20:30:00.000,2023-04-28T22:00:00.000,0,1,2
6654,BCN,MAD,2023-04-28T20:30:00.000,2023-04-28T22:00:00.000,0,1,2
6809,BCN,MAD,2023-04-28T20:30:00.000,2023-04-28T22:00:00.000,0,1,2
4346,BCN,MAD,2023-04-28T20:30:00.000,2023-04-28T22:00:00.000,0,1,2
3041,BCN,MAD,2023-04-28T21:05:00.000,2023-04-28T22:30:00.000,0,1,4
6173,BCN,MAD,2023-04-28T21:05:00.000,2023-04-28T22:30:00.000,0,1,4
5576,BCN,MAD,2023-04-28T21:05:00.000,2023-04-28T22:30:00.000,0,1,4
5100,BCN,MAD,2023-04-28T21:05:00.000,2023-04-28T22:30:00.000,0,1,4
1589,BCN,MAD,2023-04-28T21:05:00.000,2023-04-28T22:30:00.000,0,1,4
3003,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
5323,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
6005,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
5572,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
5085,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
8505,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
5008,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
1828,BCN,MAD,2023-04-28T07:00:00.000,2023-04-28T08:25:00.000,0,1,4
1002,BCN,MAD,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,1,4
3607,BCN,MAD,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,1,4
5000,BCN,MAD,2023-04-28T07:30:00.000,2023-04-28T08:55:00.000,0,1,4
3035,BCN,MAD,2023-04-28T19:35:00.000,2023-04-28T21:00:00.000,0,1,4
6172,BCN,MAD,2023-04-28T19:35:00.000,2023-04-28T21:00:00.000,0,1,4
6564,BCN,MAD,2023-04-28T19:35:00.000,2023-04-28T21:00:00.000,0,1,4
1587,BCN,MAD,2023-04-28T19:35:00.000,2023-04-28T21:00:00.000,0,1,4
5095,BCN,MAD,2023-04-28T19:35:00.000,2023-04-28T21:00:00.000,0,1,4
6035,BCN,MAD,2023-04-28T19:35:00.000,2023-04-28T21:00:00.000,0,1,4
3033,BCN,MAD,2023-04-28T18:35:00.000,2023-04-28T20:00:00.000,0,1,4
1586,BCN,MAD,2023-04-28T18:35:00.000,2023-04-28T20:00:00.000,0,1,4
5090,BCN,MAD,2023-04-28T18:35:00.000,2023-04-28T20:00:00.000,0,1,4
3031,BCN,MAD,2023-04-28T18:05:00.000,2023-04-28T19:30:00.000,0,1,4
6019,BCN,MAD,2023-04-28T18:05:00.000,2023-04-28T19:30:00.000,0,1,4
6562,BCN,MAD,2023-04-28T18:05:00.000,2023-04-28T19:30:00.000,0,1,4
5082,BCN,MAD,2023-04-28T18:05:00.000,2023-04-28T19:30:00.000,0,1,4
1585,BCN,MAD,2023-04-28T18:05:00.000,2023-04-28T19:30:00.000,0,1,4
5007,BCN,MAD,2023-04-28T18:05:00.000,2023-04-28T19:30:00.000,0,1,4
3011,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
5326,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
6000,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
5092,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
1824,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
8722,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
5030,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
1515,BCN,MAD,2023-04-28T09:35:00.000,2023-04-28T11:00:00.000,0,1,4
1006,BCN,MAD,2023-04-28T16:25:00.000,2023-04-28T17:50:00.000,0,1,4
5848,BCN,MAD,2023-04-28T16:25:00.000,2023-04-28T17:50:00.000,0,1,4
5004,BCN,MAD,2023-04-28T16:25:00.000,2023-04-28T17:50:00.000,0,1,4
3605,BCN,MAD,2023-04-28T16:25:00.000,2023-04-28T17:50:00.000,0,1,4
3005,BCN,MAD,2023-04-28T08:00:00.000,2023-04-28T09:25:00.000,0,1,4
5324,BCN,MAD,2023-04-28T08:00:00.000,2023-04-28T09:25:00.000,0,1,4
5574,BCN,MAD,2023-04-28T08:00:00.000,2023-04-28T09:25:00.000,0,1,4
8776,BCN,MAD,2023-04-28T08:00:00.000,2023-04-28T09:25:00.000,0,1,4
1830,BCN,MAD,2023-04-28T08:00:00.000,2023-04-28T09:25:00.000,0,1,4
5012,BCN,MAD,2023-04-28T08:00:00.000,2023-04-28T09:25:00.000,0,1,4
3027,BCN,MAD,2023-04-28T16:55:00.000,2023-04-28T18:20:00.000,0,1,4
1581,BCN,MAD,2023-04-28T16:55:00.000,2023-04-28T18:20:00.000,0,1,4
5068,BCN,MAD,2023-04-28T16:55:00.000,2023-04-28T18:20:00.000,0,1,4
1004,BCN,MAD,2023-04-28T11:35:00.000,2023-04-28T13:05:00.000,0,1,4
3500,BCN,MAD,2023-04-28T11:35:00.000,2023-04-28T13:05:00.000,0,1,4
5002,BCN,MAD,2023-04-28T11:35:00.000,2023-04-28T13:05:00.000,0,1,4
5775,BCN,MAD,2023-04-28T11:35:00.000,2023-04-28T13:05:00.000,0,1,4
3037,BCN,MAD,2023-04-28T20:05:00.000,2023-04-28T21:30:00.000,0,1,4
1588,BCN,MAD,2023-04-28T20:05:00.000,2023-04-28T21:30:00.000,0,1,4
5096,BCN,MAD,2023-04-28T20:05:00.000,2023-04-28T21:30:00.000,0,1,4
3009,BCN,MAD,2023-04-28T09:05:00.000,2023-04-28T10:30:00.000,0,1,4
5325,BCN,MAD,2023-04-28T09:05:00.000,2023-04-28T10:30:00.000,0,1,4
1826,BCN,MAD,2023-04-28T09:05:00.000,2023-04-28T10:30:00.000,0,1,4
8777,BCN,MAD,2023-04-28T09:05:00.000,2023-04-28T10:30:00.000,0,1,4
5025,BCN,MAD,2023-04-28T09:05:00.000,2023-04-28T10:30:00.000,0,1,4
7706,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
7451,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
6767,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
6178,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
6810,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
7365,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
4389,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
2706,BCN,MAD,2023-04-28T11:50:00.000,2023-04-28T13:20:00.000,0,1,2
3015,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
5328,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
6017,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
6855,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
9401,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
8763,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
5056,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
1517,BCN,MAD,2023-04-28T10:35:00.000,2023-04-28T12:00:00.000,0,1,4
3021,BCN,MAD,2023-04-28T13:30:00.000,2023-04-28T14:55:00.000,0,1,4
5060,BCN,MAD,2023-04-28T13:30:00.000,2023-04-28T14:55:00.000,0,1,4
8724,BCN,MAD,2023-04-28T13:30:00.000,2023-04-28T14:55:00.000,0,1,4
1524,BCN,MAD,2023-04-28T13:30:00.000,2023-04-28T14:55:00.000,0,1,4
3013,BCN,MAD,2023-04-28T10:05:00.000,2023-04-28T11:30:00.000,0,1,4
9400,BCN,MAD,2023-04-28T10:05:00.000,2023-04-28T11:30:00.000,0,1,4
6001,BCN,MAD,2023-04-28T10:05:00.000,2023-04-28T11:30:00.000,0,1,4
5038,BCN,MAD,2023-04-28T10:05:00.000,2023-04-28T11:30:00.000,0,1,4
1008,BCN,MAD,2023-04-28T20:35:00.000,2023-04-28T22:00:00.000,0,1,4
3505,BCN,MAD,2023-04-28T20:35:00.000,2023-04-28T22:00:00.000,0,1,4
5006,BCN,MAD,2023-04-28T20:35:00.000,2023-04-28T22:00:00.000,0,1,4
5850,BCN,MAD,2023-04-28T20:35:00.000,2023-04-28T22:00:00.000,0,1,4
3025,BCN,MAD,2023-04-29T14:30:00.000,2023-04-29T15:55:00.000,0,1,4
5336,BCN,MAD,2023-04-29T14:30:00.000,2023-04-29T15:55:00.000,0,1,4
6557,BCN,MAD,2023-04-29T14:30:00.000,2023-04-29T15:55:00.000,0,1,4
5062,BCN,MAD,2023-04-29T14:30:00.000,2023-04-29T15:55:00.000,0,1,4
1557,BCN,MAD,2023-04-29T14:30:00.000,2023-04-29T15:55:00.000,0,1,4
3021,BCN,MAD,2023-04-29T13:30:00.000,2023-04-29T14:55:00.000,0,1,4
5060,BCN,MAD,2023-04-29T13:30:00.000,2023-04-29T14:55:00.000,0,1,4
8724,BCN,MAD,2023-04-29T13:30:00.000,2023-04-29T14:55:00.000,0,1,4
1524,BCN,MAD,2023-04-29T13:30:00.000,2023-04-29T14:55:00.000,0,1,4
7706,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
6178,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
6810,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
4389,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
7365,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
7451,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
6767,BCN,MAD,2023-04-29T11:50:00.000,2023-04-29T13:20:00.000,0,1,2
1002,BCN,MAD,2023-04-29T07:30:00.000,2023-04-29T08:55:00.000,0,1,4
3607,BCN,MAD,2023-04-29T07:30:00.000,2023-04-29T08:55:00.000,0,1,4
5000,BCN,MAD,2023-04-29T07:30:00.000,2023-04-29T08:55:00.000,0,1,4
3017,BCN,MAD,2023-04-29T12:40:00.000,2023-04-29T14:05:00.000,0,1,4
8763,BCN,MAD,2023-04-29T12:40:00.000,2023-04-29T14:05:00.000,0,1,4
5376,BCN,MAD,2023-04-29T12:40:00.000,2023-04-29T14:05:00.000,0,1,4
5117,BCN,MAD,2023-04-29T12:40:00.000,2023-04-29T14:05:00.000,0,1,4
1625,BCN,MAD,2023-04-29T12:40:00.000,2023-04-29T14:05:00.000,0,1,4
7708,BCN,MAD,2023-04-29T20:30:00.000,2023-04-29T22:00:00.000,0,1,2
6078,BCN,MAD,2023-04-29T20:30:00.000,2023-04-29T22:00:00.000,0,1,2
4346,BCN,MAD,2023-04-29T20:30:00.000,2023-04-29T22:00:00.000,0,1,2
6809,BCN,MAD,2023-04-29T20:30:00.000,2023-04-29T22:00:00.000,0,1,2
6654,BCN,MAD,2023-04-29T20:30:00.000,2023-04-29T22:00:00.000,0,1,2
3003,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
5323,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
6005,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
5572,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
5085,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
5008,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
8505,BCN,MAD,2023-04-29T07:00:00.000,2023-04-29T08:25:00.000,0,1,4
1008,BCN,MAD,2023-04-29T16:25:00.000,2023-04-29T17:50:00.000,0,1,4
3505,BCN,MAD,2023-04-29T16:25:00.000,2023-04-29T17:50:00.000,0,1,4
5006,BCN,MAD,2023-04-29T16:25:00.000,2023-04-29T17:50:00.000,0,1,4
3041,BCN,MAD,2023-04-29T21:05:00.000,2023-04-29T22:30:00.000,0,1,4
6173,BCN,MAD,2023-04-29T21:05:00.000,2023-04-29T22:30:00.000,0,1,4
5576,BCN,MAD,2023-04-29T21:05:00.000,2023-04-29T22:30:00.000,0,1,4
5100,BCN,MAD,2023-04-29T21:05:00.000,2023-04-29T22:30:00.000,0,1,4
1589,BCN,MAD,2023-04-29T21:05:00.000,2023-04-29T22:30:00.000,0,1,4
1004,BCN,MAD,2023-04-29T11:40:00.000,2023-04-29T13:10:00.000,0,1,4
3500,BCN,MAD,2023-04-29T11:40:00.000,2023-04-29T13:10:00.000,0,1,4
5002,BCN,MAD,2023-04-29T11:40:00.000,2023-04-29T13:10:00.000,0,1,4
3031,BCN,MAD,2023-04-29T18:05:00.000,2023-04-29T19:30:00.000,0,1,4
6019,BCN,MAD,2023-04-29T18:05:00.000,2023-04-29T19:30:00.000,0,1,4
6562,BCN,MAD,2023-04-29T18:05:00.000,2023-04-29T19:30:00.000,0,1,4
1585,BCN,MAD,2023-04-29T18:05:00.000,2023-04-29T19:30:00.000,0,1,4
5082,BCN,MAD,2023-04-29T18:05:00.000,2023-04-29T19:30:00.000,0,1,4
3009,BCN,MAD,2023-04-29T09:05:00.000,2023-04-29T10:30:00.000,0,1,4
5325,BCN,MAD,2023-04-29T09:05:00.000,2023-04-29T10:30:00.000,0,1,4
8777,BCN,MAD,2023-04-29T09:05:00.000,2023-04-29T10:30:00.000,0,1,4
5025,BCN,MAD,2023-04-29T09:05:00.000,2023-04-29T10:30:00.000,0,1,4
6073,BCN,PMI,2023-04-23T18:45:00.000,2023-04-23T19:30:00.000,0,1,
3361,BCN,PMI,2023-04-23T18:45:00.000,2023-04-23T19:30:00.000,0,1,
4344,BCN,PMI,2023-04-23T18:45:00.000,2023-04-23T19:30:00.000,0,1,
6007,BCN,PMI,2023-04-23T08:40:00.000,2023-04-23T09:25:00.000,0,1,
4387,BCN,PMI,2023-04-23T08:40:00.000,2023-04-23T09:25:00.000,0,1,
2896,BCN,PMI,2023-04-23T19:55:00.000,2023-04-23T20:50:00.000,0,,
6037,BCN,PMI,2023-04-23T11:55:00.000,2023-04-23T12:40:00.000,0,1,
7448,BCN,PMI,2023-04-23T11:55:00.000,2023-04-23T12:40:00.000,0,1,
3341,BCN,PMI,2023-04-23T11:55:00.000,2023-04-23T12:40:00.000,0,1,
6746,BCN,PMI,2023-04-23T11:55:00.000,2023-04-23T12:40:00.000,0,1,
4589,BCN,PMI,2023-04-23T11:55:00.000,2023-04-23T12:40:00.000,0,1,
4304,BCN,PMI,2023-04-23T11:55:00.000,2023-04-23T12:40:00.000,0,1,
3916,BCN,PMI,2023-04-23T18:05:00.000,2023-04-23T18:55:00.000,0,1,
5518,BCN,PMI,2023-04-23T18:05:00.000,2023-04-23T18:55:00.000,0,1,
5406,BCN,PMI,2023-04-23T18:05:00.000,2023-04-23T18:55:00.000,0,1,
3900,BCN,PMI,2023-04-23T06:30:00.000,2023-04-23T07:25:00.000,0,1,
5516,BCN,PMI,2023-04-23T06:30:00.000,2023-04-23T07:25:00.000,0,1,
3908,BCN,PMI,2023-04-23T11:35:00.000,2023-04-23T12:35:00.000,0,1,
3645,BCN,PMI,2023-04-23T11:35:00.000,2023-04-23T12:35:00.000,0,1,
5524,BCN,PMI,2023-04-23T11:35:00.000,2023-04-23T12:35:00.000,0,1,
3904,BCN,PMI,2023-04-23T08:30:00.000,2023-04-23T09:25:00.000,0,1,
5398,BCN,PMI,2023-04-23T08:30:00.000,2023-04-23T09:25:00.000,0,1,
3902,BCN,PMI,2023-04-23T07:00:00.000,2023-04-23T07:55:00.000,0,1,
5396,BCN,PMI,2023-04-23T07:00:00.000,2023-04-23T07:55:00.000,0,1,
1342,BCN,PMI,2023-04-23T05:45:00.000,2023-04-23T06:40:00.000,0,,
3922,BCN,PMI,2023-04-23T22:35:00.000,2023-04-23T23:25:00.000,0,1,
5411,BCN,PMI,2023-04-23T22:35:00.000,2023-04-23T23:25:00.000,0,1,
2495,BCN,PMI,2023-04-23T16:05:00.000,2023-04-23T17:00:00.000,0,,
6362,BCN,PMI,2023-04-23T23:30:00.000,2023-04-24T00:25:00.000,0,,
3070,BCN,PMI,2023-04-23T21:20:00.000,2023-04-23T22:15:00.000,0,,
3920,BCN,PMI,2023-04-23T21:30:00.000,2023-04-23T22:20:00.000,0,1,
5523,BCN,PMI,2023-04-23T21:30:00.000,2023-04-23T22:20:00.000,0,1,
5410,BCN,PMI,2023-04-23T21:30:00.000,2023-04-23T22:20:00.000,0,1,
3912,BCN,PMI,2023-04-23T18:10:00.000,2023-04-23T19:00:00.000,0,1,
3678,BCN,PMI,2023-04-23T18:10:00.000,2023-04-23T19:00:00.000,0,1,
5403,BCN,PMI,2023-04-23T18:10:00.000,2023-04-23T19:00:00.000,0,1,
3914,BCN,PMI,2023-04-23T17:10:00.000,2023-04-23T18:05:00.000,0,1,
3647,BCN,PMI,2023-04-23T17:10:00.000,2023-04-23T18:05:00.000,0,1,
5528,BCN,PMI,2023-04-23T17:10:00.000,2023-04-23T18:05:00.000,0,1,
6071,BCN,PMI,2023-04-23T15:30:00.000,2023-04-23T16:15:00.000,0,1,
2412,BCN,PMI,2023-04-23T15:30:00.000,2023-04-23T16:15:00.000,0,1,
3357,BCN,PMI,2023-04-23T15:30:00.000,2023-04-23T16:15:00.000,0,1,
7599,BCN,PMI,2023-04-23T15:30:00.000,2023-04-23T16:15:00.000,0,1,
3918,BCN,PMI,2023-04-23T20:40:00.000,2023-04-23T21:30:00.000,0,1,
5514,BCN,PMI,2023-04-23T20:40:00.000,2023-04-23T21:30:00.000,0,1,
5408,BCN,PMI,2023-04-23T20:40:00.000,2023-04-23T21:30:00.000,0,1,
3910,BCN,PMI,2023-04-23T14:30:00.000,2023-04-23T15:30:00.000,0,1,
3646,BCN,PMI,2023-04-23T14:30:00.000,2023-04-23T15:30:00.000,0,1,
5401,BCN,PMI,2023-04-23T14:30:00.000,2023-04-23T15:30:00.000,0,1,
6103,BCN,PMI,2023-04-23T22:00:00.000,2023-04-23T22:45:00.000,0,1,
3363,BCN,PMI,2023-04-23T22:00:00.000,2023-04-23T22:45:00.000,0,1,
4303,BCN,PMI,2023-04-23T22:00:00.000,2023-04-23T22:45:00.000,0,1,
6073,BCN,PMI,2023-04-24T18:45:00.000,2023-04-24T19:30:00.000,0,1,
3361,BCN,PMI,2023-04-24T18:45:00.000,2023-04-24T19:30:00.000,0,1,
4344,BCN,PMI,2023-04-24T18:45:00.000,2023-04-24T19:30:00.000,0,1,
6007,BCN,PMI,2023-04-24T08:40:00.000,2023-04-24T09:25:00.000,0,1,
4387,BCN,PMI,2023-04-24T08:40:00.000,2023-04-24T09:25:00.000,0,1,
3912,BCN,PMI,2023-04-24T15:55:00.000,2023-04-24T16:50:00.000,0,1,
3678,BCN,PMI,2023-04-24T15:55:00.000,2023-04-24T16:50:00.000,0,1,
5403,BCN,PMI,2023-04-24T15:55:00.000,2023-04-24T16:50:00.000,0,1,
5799,BCN,PMI,2023-04-24T15:55:00.000,2023-04-24T16:50:00.000,0,1,
6362,BCN,PMI,2023-04-24T22:05:00.000,2023-04-24T23:00:00.000,0,,
2495,BCN,PMI,2023-04-24T14:15:00.000,2023-04-24T15:10:00.000,0,,
3914,BCN,PMI,2023-04-24T17:25:00.000,2023-04-24T18:20:00.000,0,1,
3647,BCN,PMI,2023-04-24T17:25:00.000,2023-04-24T18:20:00.000,0,1,
5528,BCN,PMI,2023-04-24T17:25:00.000,2023-04-24T18:20:00.000,0,1,
3906,BCN,PMI,2023-04-24T09:10:00.000,2023-04-24T10:05:00.000,0,1,
3643,BCN,PMI,2023-04-24T09:10:00.000,2023-04-24T10:05:00.000,0,1,
5522,BCN,PMI,2023-04-24T09:10:00.000,2023-04-24T10:05:00.000,0,1,
6037,BCN,PMI,2023-04-24T11:55:00.000,2023-04-24T12:40:00.000,0,1,
7448,BCN,PMI,2023-04-24T11:55:00.000,2023-04-24T12:40:00.000,0,1,
3341,BCN,PMI,2023-04-24T11:55:00.000,2023-04-24T12:40:00.000,0,1,
6746,BCN,PMI,2023-04-24T11:55:00.000,2023-04-24T12:40:00.000,0,1,
4589,BCN,PMI,2023-04-24T11:55:00.000,2023-04-24T12:40:00.000,0,1,
