,flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
1905,5068,BCN,MAD,2023-04-25T16:55:00.000,2023-04-25T18:20:00.000,0,1.0,4.0
1906,3005,BCN,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,1.0,4.0
1907,5574,BCN,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,1.0,4.0
1908,5324,BCN,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,1.0,4.0
1909,8776,BCN,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,1.0,4.0
1910,5012,BCN,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,1.0,4.0
1911,3011,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1912,6000,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1913,5092,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1914,8722,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1915,1515,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1916,5326,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1917,5030,BCN,MAD,2023-04-25T09:35:00.000,2023-04-25T11:00:00.000,0,1.0,4.0
1918,3013,BCN,MAD,2023-04-25T10:05:00.000,2023-04-25T11:30:00.000,0,1.0,4.0
1919,9400,BCN,MAD,2023-04-25T10:05:00.000,2023-04-25T11:30:00.000,0,1.0,4.0
1920,6001,BCN,MAD,2023-04-25T10:05:00.000,2023-04-25T11:30:00.000,0,1.0,4.0
1921,1516,BCN,MAD,2023-04-25T10:05:00.000,2023-04-25T11:30:00.000,0,1.0,4.0
1922,5038,BCN,MAD,2023-04-25T10:05:00.000,2023-04-25T11:30:00.000,0,1.0,4.0
1923,3035,BCN,MAD,2023-04-25T19:35:00.000,2023-04-25T21:00:00.000,0,1.0,4.0
1924,6172,BCN,MAD,2023-04-25T19:35:00.000,2023-04-25T21:00:00.000,0,1.0,4.0
1925,6564,BCN,MAD,2023-04-25T19:35:00.000,2023-04-25T21:00:00.000,0,1.0,4.0
1926,1587,BCN,MAD,2023-04-25T19:35:00.000,2023-04-25T21:00:00.000,0,1.0,4.0
1927,5095,BCN,MAD,2023-04-25T19:35:00.000,2023-04-25T21:00:00.000,0,1.0,4.0
1928,3033,BCN,MAD,2023-04-25T18:35:00.000,2023-04-25T20:00:00.000,0,1.0,4.0
1929,1586,BCN,MAD,2023-04-25T18:35:00.000,2023-04-25T20:00:00.000,0,1.0,4.0
1930,5090,BCN,MAD,2023-04-25T18:35:00.000,2023-04-25T20:00:00.000,0,1.0,4.0
1931,3017,BCN,MAD,2023-04-25T12:40:00.000,2023-04-25T14:05:00.000,0,1.0,4.0
1932,5376,BCN,MAD,2023-04-25T12:40:00.000,2023-04-25T14:05:00.000,0,1.0,4.0
1933,5117,BCN,MAD,2023-04-25T12:40:00.000,2023-04-25T14:05:00.000,0,1.0,4.0
1934,1625,BCN,MAD,2023-04-25T12:40:00.000,2023-04-25T14:05:00.000,0,1.0,4.0
1935,3031,BCN,MAD,2023-04-25T18:05:00.000,2023-04-25T19:30:00.000,0,1.0,4.0
1936,6019,BCN,MAD,2023-04-25T18:05:00.000,2023-04-25T19:30:00.000,0,1.0,4.0
1937,6562,BCN,MAD,2023-04-25T18:05:00.000,2023-04-25T19:30:00.000,0,1.0,4.0
1938,5082,BCN,MAD,2023-04-25T18:05:00.000,2023-04-25T19:30:00.000,0,1.0,4.0
1939,1585,BCN,MAD,2023-04-25T18:05:00.000,2023-04-25T19:30:00.000,0,1.0,4.0
1940,5007,BCN,MAD,2023-04-25T18:05:00.000,2023-04-25T19:30:00.000,0,1.0,4.0
1941,1008,BCN,MAD,2023-04-25T20:25:00.000,2023-04-25T21:50:00.000,0,1.0,4.0
1942,3505,BCN,MAD,2023-04-25T20:25:00.000,2023-04-25T21:50:00.000,0,1.0,4.0
1943,5006,BCN,MAD,2023-04-25T20:25:00.000,2023-04-25T21:50:00.000,0,1.0,4.0
1944,3009,BCN,MAD,2023-04-25T09:05:00.000,2023-04-25T10:30:00.000,0,1.0,4.0
1945,5325,BCN,MAD,2023-04-25T09:05:00.000,2023-04-25T10:30:00.000,0,1.0,4.0
1946,8777,BCN,MAD,2023-04-25T09:05:00.000,2023-04-25T10:30:00.000,0,1.0,4.0
1947,5025,BCN,MAD,2023-04-25T09:05:00.000,2023-04-25T10:30:00.000,0,1.0,4.0
1948,7708,BCN,MAD,2023-04-25T20:30:00.000,2023-04-25T22:00:00.000,0,1.0,2.0
1949,6078,BCN,MAD,2023-04-25T20:30:00.000,2023-04-25T22:00:00.000,0,1.0,2.0
1950,4346,BCN,MAD,2023-04-25T20:30:00.000,2023-04-25T22:00:00.000,0,1.0,2.0
1951,6809,BCN,MAD,2023-04-25T20:30:00.000,2023-04-25T22:00:00.000,0,1.0,2.0
1952,6654,BCN,MAD,2023-04-25T20:30:00.000,2023-04-25T22:00:00.000,0,1.0,2.0
1953,3003,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1954,6005,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1955,5572,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1956,5085,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1957,8505,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1958,5323,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1959,5008,BCN,MAD,2023-04-25T07:00:00.000,2023-04-25T08:25:00.000,0,1.0,4.0
1960,1004,BCN,MAD,2023-04-25T11:35:00.000,2023-04-25T13:05:00.000,0,1.0,4.0
1961,3500,BCN,MAD,2023-04-25T11:35:00.000,2023-04-25T13:05:00.000,0,1.0,4.0
1962,5002,BCN,MAD,2023-04-25T11:35:00.000,2023-04-25T13:05:00.000,0,1.0,4.0
1963,3025,BCN,MAD,2023-04-25T14:30:00.000,2023-04-25T15:55:00.000,0,1.0,4.0
1964,6557,BCN,MAD,2023-04-25T14:30:00.000,2023-04-25T15:55:00.000,0,1.0,4.0
1965,5062,BCN,MAD,2023-04-25T14:30:00.000,2023-04-25T15:55:00.000,0,1.0,4.0
1966,5336,BCN,MAD,2023-04-25T14:30:00.000,2023-04-25T15:55:00.000,0,1.0,4.0
1967,5005,BCN,MAD,2023-04-25T14:30:00.000,2023-04-25T15:55:00.000,0,1.0,4.0
1968,1557,BCN,MAD,2023-04-25T14:30:00.000,2023-04-25T15:55:00.000,0,1.0,4.0
1969,3041,BCN,MAD,2023-04-25T21:05:00.000,2023-04-25T22:30:00.000,0,1.0,4.0
1970,6173,BCN,MAD,2023-04-25T21:05:00.000,2023-04-25T22:30:00.000,0,1.0,4.0
1971,5576,BCN,MAD,2023-04-25T21:05:00.000,2023-04-25T22:30:00.000,0,1.0,4.0
1972,5100,BCN,MAD,2023-04-25T21:05:00.000,2023-04-25T22:30:00.000,0,1.0,4.0
1973,1589,BCN,MAD,2023-04-25T21:05:00.000,2023-04-25T22:30:00.000,0,1.0,4.0
1974,3015,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1975,6017,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1976,6855,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1977,9401,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1978,5328,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1979,8763,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1980,5056,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1981,1517,BCN,MAD,2023-04-25T10:35:00.000,2023-04-25T12:00:00.000,0,1.0,4.0
1982,1006,BCN,MAD,2023-04-25T16:20:00.000,2023-04-25T17:45:00.000,0,1.0,4.0
1983,5004,BCN,MAD,2023-04-25T16:20:00.000,2023-04-25T17:45:00.000,0,1.0,4.0
1984,3605,BCN,MAD,2023-04-25T16:20:00.000,2023-04-25T17:45:00.000,0,1.0,4.0
1985,7706,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1986,6178,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1987,6810,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1988,4389,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1989,7365,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1990,7451,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1991,6767,BCN,MAD,2023-04-25T11:50:00.000,2023-04-25T13:20:00.000,0,1.0,2.0
1992,3021,BCN,MAD,2023-04-25T13:30:00.000,2023-04-25T14:55:00.000,0,1.0,4.0
1993,5060,BCN,MAD,2023-04-25T13:30:00.000,2023-04-25T14:55:00.000,0,1.0,4.0
1994,8724,BCN,MAD,2023-04-25T13:30:00.000,2023-04-25T14:55:00.000,0,1.0,4.0
1995,1524,BCN,MAD,2023-04-25T13:30:00.000,2023-04-25T14:55:00.000,0,1.0,4.0
1996,3920,BCN,PMI,2023-04-19T21:30:00.000,2023-04-19T22:20:00.000,0,1.0,
1997,5523,BCN,PMI,2023-04-19T21:30:00.000,2023-04-19T22:20:00.000,0,1.0,
1998,5410,BCN,PMI,2023-04-19T21:30:00.000,2023-04-19T22:20:00.000,0,1.0,
1999,3902,BCN,PMI,2023-04-19T07:00:00.000,2023-04-19T07:55:00.000,0,1.0,
2000,5396,BCN,PMI,2023-04-19T07:00:00.000,2023-04-19T07:55:00.000,0,1.0,
2001,3906,BCN,PMI,2023-04-19T09:10:00.000,2023-04-19T10:05:00.000,0,1.0,
2002,3643,BCN,PMI,2023-04-19T09:10:00.000,2023-04-19T10:05:00.000,0,1.0,
2003,5522,BCN,PMI,2023-04-19T09:10:00.000,2023-04-19T10:05:00.000,0,1.0,
2004,1342,BCN,PMI,2023-04-19T06:30:00.000,2023-04-19T07:25:00.000,0,,
2005,6103,BCN,PMI,2023-04-19T22:00:00.000,2023-04-19T22:45:00.000,0,1.0,
2006,3363,BCN,PMI,2023-04-19T22:00:00.000,2023-04-19T22:45:00.000,0,1.0,
2007,4303,BCN,PMI,2023-04-19T22:00:00.000,2023-04-19T22:45:00.000,0,1.0,
2008,3904,BCN,PMI,2023-04-19T08:30:00.000,2023-04-19T09:25:00.000,0,1.0,
2009,5398,BCN,PMI,2023-04-19T08:30:00.000,2023-04-19T09:25:00.000,0,1.0,
2010,3914,BCN,PMI,2023-04-19T17:10:00.000,2023-04-19T18:05:00.000,0,1.0,
2011,3647,BCN,PMI,2023-04-19T17:10:00.000,2023-04-19T18:05:00.000,0,1.0,
2012,5528,BCN,PMI,2023-04-19T17:10:00.000,2023-04-19T18:05:00.000,0,1.0,
2013,3922,BCN,PMI,2023-04-19T22:35:00.000,2023-04-19T23:25:00.000,0,1.0,
2014,5411,BCN,PMI,2023-04-19T22:35:00.000,2023-04-19T23:25:00.000,0,1.0,
2015,3900,BCN,PMI,2023-04-19T06:30:00.000,2023-04-19T07:25:00.000,0,1.0,
2016,5516,BCN,PMI,2023-04-19T06:30:00.000,2023-04-19T07:25:00.000,0,1.0,
2017,3910,BCN,PMI,2023-04-19T14:20:00.000,2023-04-19T15:20:00.000,0,1.0,
2018,3646,BCN,PMI,2023-04-19T14:20:00.000,2023-04-19T15:20:00.000,0,1.0,
2019,5401,BCN,PMI,2023-04-19T14:20:00.000,2023-04-19T15:20:00.000,0,1.0,
2020,5861,BCN,PMI,2023-04-19T14:20:00.000,2023-04-19T15:20:00.000,0,1.0,
2021,3908,BCN,PMI,2023-04-19T11:35:00.000,2023-04-19T12:35:00.000,0,1.0,
2022,5798,BCN,PMI,2023-04-19T11:35:00.000,2023-04-19T12:35:00.000,0,1.0,
2023,3645,BCN,PMI,2023-04-19T11:35:00.000,2023-04-19T12:35:00.000,0,1.0,
2024,5524,BCN,PMI,2023-04-19T11:35:00.000,2023-04-19T12:35:00.000,0,1.0,
2025,6037,BCN,PMI,2023-04-19T11:55:00.000,2023-04-19T12:40:00.000,0,1.0,
2026,7448,BCN,PMI,2023-04-19T11:55:00.000,2023-04-19T12:40:00.000,0,1.0,
2027,3341,BCN,PMI,2023-04-19T11:55:00.000,2023-04-19T12:40:00.000,0,1.0,
2028,6746,BCN,PMI,2023-04-19T11:55:00.000,2023-04-19T12:40:00.000,0,1.0,
2029,4589,BCN,PMI,2023-04-19T11:55:00.000,2023-04-19T12:40:00.000,0,1.0,
2030,4304,BCN,PMI,2023-04-19T11:55:00.000,2023-04-19T12:40:00.000,0,1.0,
2031,6007,BCN,PMI,2023-04-19T08:40:00.000,2023-04-19T09:25:00.000,0,1.0,
2032,4387,BCN,PMI,2023-04-19T08:40:00.000,2023-04-19T09:25:00.000,0,1.0,
2033,3918,BCN,PMI,2023-04-19T20:40:00.000,2023-04-19T21:30:00.000,0,1.0,
2034,5514,BCN,PMI,2023-04-19T20:40:00.000,2023-04-19T21:30:00.000,0,1.0,
2035,5408,BCN,PMI,2023-04-19T20:40:00.000,2023-04-19T21:30:00.000,0,1.0,
2036,2495,BCN,PMI,2023-04-19T07:55:00.000,2023-04-19T08:50:00.000,0,,
2037,6364,BCN,PMI,2023-04-19T22:30:00.000,2023-04-19T23:25:00.000,0,,
2038,6073,BCN,PMI,2023-04-19T18:45:00.000,2023-04-19T19:30:00.000,0,1.0,
2039,3361,BCN,PMI,2023-04-19T18:45:00.000,2023-04-19T19:30:00.000,0,1.0,
2040,4344,BCN,PMI,2023-04-19T18:45:00.000,2023-04-19T19:30:00.000,0,1.0,
2041,2896,BCN,PMI,2023-04-19T15:10:00.000,2023-04-19T16:05:00.000,0,,
2042,6071,BCN,PMI,2023-04-19T15:30:00.000,2023-04-19T16:15:00.000,0,1.0,
2043,2412,BCN,PMI,2023-04-19T15:30:00.000,2023-04-19T16:15:00.000,0,1.0,
2044,3357,BCN,PMI,2023-04-19T15:30:00.000,2023-04-19T16:15:00.000,0,1.0,
2045,7599,BCN,PMI,2023-04-19T15:30:00.000,2023-04-19T16:15:00.000,0,1.0,
2046,6362,BCN,PMI,2023-04-19T16:20:00.000,2023-04-19T17:15:00.000,0,,
2047,3070,BCN,PMI,2023-04-19T15:45:00.000,2023-04-19T16:40:00.000,0,,
2048,3912,BCN,PMI,2023-04-19T16:05:00.000,2023-04-19T17:00:00.000,0,1.0,
2049,3678,BCN,PMI,2023-04-19T16:05:00.000,2023-04-19T17:00:00.000,0,1.0,
2050,5403,BCN,PMI,2023-04-19T16:05:00.000,2023-04-19T17:00:00.000,0,1.0,
2051,5799,BCN,PMI,2023-04-19T16:05:00.000,2023-04-19T17:00:00.000,0,1.0,
2052,3916,BCN,PMI,2023-04-19T18:05:00.000,2023-04-19T18:55:00.000,0,1.0,
2053,5518,BCN,PMI,2023-04-19T18:05:00.000,2023-04-19T18:55:00.000,0,1.0,
2054,5406,BCN,PMI,2023-04-19T18:05:00.000,2023-04-19T18:55:00.000,0,1.0,
2055,3920,BCN,PMI,2023-04-20T21:30:00.000,2023-04-20T22:20:00.000,0,1.0,
2056,5523,BCN,PMI,2023-04-20T21:30:00.000,2023-04-20T22:20:00.000,0,1.0,
2057,5410,BCN,PMI,2023-04-20T21:30:00.000,2023-04-20T22:20:00.000,0,1.0,
2058,3902,BCN,PMI,2023-04-20T07:00:00.000,2023-04-20T07:55:00.000,0,1.0,
2059,5396,BCN,PMI,2023-04-20T07:00:00.000,2023-04-20T07:55:00.000,0,1.0,
2060,3910,BCN,PMI,2023-04-20T14:30:00.000,2023-04-20T15:30:00.000,0,1.0,
2061,5861,BCN,PMI,2023-04-20T14:30:00.000,2023-04-20T15:30:00.000,0,1.0,
2062,3646,BCN,PMI,2023-04-20T14:30:00.000,2023-04-20T15:30:00.000,0,1.0,
2063,5401,BCN,PMI,2023-04-20T14:30:00.000,2023-04-20T15:30:00.000,0,1.0,
2064,3070,BCN,PMI,2023-04-20T21:35:00.000,2023-04-20T22:30:00.000,0,,
2065,3908,BCN,PMI,2023-04-20T11:35:00.000,2023-04-20T12:35:00.000,0,1.0,
2066,5788,BCN,PMI,2023-04-20T11:35:00.000,2023-04-20T12:35:00.000,0,1.0,
2067,3645,BCN,PMI,2023-04-20T11:35:00.000,2023-04-20T12:35:00.000,0,1.0,
2068,5524,BCN,PMI,2023-04-20T11:35:00.000,2023-04-20T12:35:00.000,0,1.0,
2069,3906,BCN,PMI,2023-04-20T09:10:00.000,2023-04-20T10:05:00.000,0,1.0,
2070,3643,BCN,PMI,2023-04-20T09:10:00.000,2023-04-20T10:05:00.000,0,1.0,
2071,5522,BCN,PMI,2023-04-20T09:10:00.000,2023-04-20T10:05:00.000,0,1.0,
2072,6362,BCN,PMI,2023-04-20T22:20:00.000,2023-04-20T23:15:00.000,0,,
2073,6103,BCN,PMI,2023-04-20T22:00:00.000,2023-04-20T22:45:00.000,0,1.0,
2074,3363,BCN,PMI,2023-04-20T22:00:00.000,2023-04-20T22:45:00.000,0,1.0,
2075,4303,BCN,PMI,2023-04-20T22:00:00.000,2023-04-20T22:45:00.000,0,1.0,
2076,1342,BCN,PMI,2023-04-20T05:45:00.000,2023-04-20T06:40:00.000,0,,
2077,3904,BCN,PMI,2023-04-20T08:30:00.000,2023-04-20T09:25:00.000,0,1.0,
2078,5398,BCN,PMI,2023-04-20T08:30:00.000,2023-04-20T09:25:00.000,0,1.0,
2079,3914,BCN,PMI,2023-04-20T17:10:00.000,2023-04-20T18:05:00.000,0,1.0,
2080,3647,BCN,PMI,2023-04-20T17:10:00.000,2023-04-20T18:05:00.000,0,1.0,
2081,5528,BCN,PMI,2023-04-20T17:10:00.000,2023-04-20T18:05:00.000,0,1.0,
2082,2896,BCN,PMI,2023-04-20T18:20:00.000,2023-04-20T19:15:00.000,0,,
2083,2495,BCN,PMI,2023-04-20T15:55:00.000,2023-04-20T16:50:00.000,0,,
2084,3900,BCN,PMI,2023-04-20T06:30:00.000,2023-04-20T07:25:00.000,0,1.0,
2085,5516,BCN,PMI,2023-04-20T06:30:00.000,2023-04-20T07:25:00.000,0,1.0,
2086,6037,BCN,PMI,2023-04-20T11:55:00.000,2023-04-20T12:40:00.000,0,1.0,
2087,7448,BCN,PMI,2023-04-20T11:55:00.000,2023-04-20T12:40:00.000,0,1.0,
2088,3341,BCN,PMI,2023-04-20T11:55:00.000,2023-04-20T12:40:00.000,0,1.0,
2089,6746,BCN,PMI,2023-04-20T11:55:00.000,2023-04-20T12:40:00.000,0,1.0,
2090,4589,BCN,PMI,2023-04-20T11:55:00.000,2023-04-20T12:40:00.000,0,1.0,
2091,4304,BCN,PMI,2023-04-20T11:55:00.000,2023-04-20T12:40:00.000,0,1.0,
2092,6007,BCN,PMI,2023-04-20T08:40:00.000,2023-04-20T09:25:00.000,0,1.0,
2093,4387,BCN,PMI,2023-04-20T08:40:00.000,2023-04-20T09:25:00.000,0,1.0,
2094,3918,BCN,PMI,2023-04-20T20:40:00.000,2023-04-20T21:30:00.000,0,1.0,
2095,5514,BCN,PMI,2023-04-20T20:40:00.000,2023-04-20T21:30:00.000,0,1.0,
2096,5408,BCN,PMI,2023-04-20T20:40:00.000,2023-04-20T21:30:00.000,0,1.0,
2097,3916,BCN,PMI,2023-04-20T18:10:00.000,2023-04-20T19:00:00.000,0,1.0,
2098,5518,BCN,PMI,2023-04-20T18:10:00.000,2023-04-20T19:00:00.000,0,1.0,
2099,5406,BCN,PMI,2023-04-20T18:10:00.000,2023-04-20T19:00:00.000,0,1.0,
2100,6073,BCN,PMI,2023-04-20T18:45:00.000,2023-04-20T19:30:00.000,0,1.0,
2101,3361,BCN,PMI,2023-04-20T18:45:00.000,2023-04-20T19:30:00.000,0,1.0,
2102,4344,BCN,PMI,2023-04-20T18:45:00.000,2023-04-20T19:30:00.000,0,1.0,
2103,6364,BCN,PMI,2023-04-20T23:30:00.000,2023-04-21T00:25:00.000,0,,
2104,6071,BCN,PMI,2023-04-20T15:30:00.000,2023-04-20T16:15:00.000,0,1.0,
2105,2412,BCN,PMI,2023-04-20T15:30:00.000,2023-04-20T16:15:00.000,0,1.0,
2106,3357,BCN,PMI,2023-04-20T15:30:00.000,2023-04-20T16:15:00.000,0,1.0,
2107,7599,BCN,PMI,2023-04-20T15:30:00.000,2023-04-20T16:15:00.000,0,1.0,
2108,3912,BCN,PMI,2023-04-20T16:05:00.000,2023-04-20T17:00:00.000,0,1.0,
2109,3678,BCN,PMI,2023-04-20T16:05:00.000,2023-04-20T17:00:00.000,0,1.0,
2110,5403,BCN,PMI,2023-04-20T16:05:00.000,2023-04-20T17:00:00.000,0,1.0,
2111,5799,BCN,PMI,2023-04-20T16:05:00.000,2023-04-20T17:00:00.000,0,1.0,
2112,3922,BCN,PMI,2023-04-20T22:40:00.000,2023-04-20T23:30:00.000,0,1.0,
2113,5411,BCN,PMI,2023-04-20T22:40:00.000,2023-04-20T23:30:00.000,0,1.0,
2114,3920,BCN,PMI,2023-04-21T21:30:00.000,2023-04-21T22:20:00.000,0,1.0,
2115,5523,BCN,PMI,2023-04-21T21:30:00.000,2023-04-21T22:20:00.000,0,1.0,
2116,5410,BCN,PMI,2023-04-21T21:30:00.000,2023-04-21T22:20:00.000,0,1.0,
2117,3902,BCN,PMI,2023-04-21T07:00:00.000,2023-04-21T07:55:00.000,0,1.0,
2118,5396,BCN,PMI,2023-04-21T07:00:00.000,2023-04-21T07:55:00.000,0,1.0,
2119,3906,BCN,PMI,2023-04-21T09:10:00.000,2023-04-21T10:05:00.000,0,1.0,
2120,3643,BCN,PMI,2023-04-21T09:10:00.000,2023-04-21T10:05:00.000,0,1.0,
2121,5522,BCN,PMI,2023-04-21T09:10:00.000,2023-04-21T10:05:00.000,0,1.0,
2122,3916,BCN,PMI,2023-04-21T18:15:00.000,2023-04-21T19:05:00.000,0,1.0,
2123,5518,BCN,PMI,2023-04-21T18:15:00.000,2023-04-21T19:05:00.000,0,1.0,
2124,5406,BCN,PMI,2023-04-21T18:15:00.000,2023-04-21T19:05:00.000,0,1.0,
2125,6103,BCN,PMI,2023-04-21T22:00:00.000,2023-04-21T22:45:00.000,0,1.0,
2126,3363,BCN,PMI,2023-04-21T22:00:00.000,2023-04-21T22:45:00.000,0,1.0,
2127,4303,BCN,PMI,2023-04-21T22:00:00.000,2023-04-21T22:45:00.000,0,1.0,
2128,3918,BCN,PMI,2023-04-21T20:40:00.000,2023-04-21T21:30:00.000,0,1.0,
2129,5514,BCN,PMI,2023-04-21T20:40:00.000,2023-04-21T21:30:00.000,0,1.0,
2130,5408,BCN,PMI,2023-04-21T20:40:00.000,2023-04-21T21:30:00.000,0,1.0,
2131,3904,BCN,PMI,2023-04-21T08:30:00.000,2023-04-21T09:25:00.000,0,1.0,
2132,5398,BCN,PMI,2023-04-21T08:30:00.000,2023-04-21T09:25:00.000,0,1.0,
2133,3922,BCN,PMI,2023-04-21T22:35:00.000,2023-04-21T23:25:00.000,0,1.0,
2134,5411,BCN,PMI,2023-04-21T22:35:00.000,2023-04-21T23:25:00.000,0,1.0,
2135,3912,BCN,PMI,2023-04-21T15:40:00.000,2023-04-21T16:35:00.000,0,1.0,
2136,3678,BCN,PMI,2023-04-21T15:40:00.000,2023-04-21T16:35:00.000,0,1.0,
2137,5799,BCN,PMI,2023-04-21T15:40:00.000,2023-04-21T16:35:00.000,0,1.0,
2138,5403,BCN,PMI,2023-04-21T15:40:00.000,2023-04-21T16:35:00.000,0,1.0,
2139,3900,BCN,PMI,2023-04-21T06:30:00.000,2023-04-21T07:25:00.000,0,1.0,
2140,5516,BCN,PMI,2023-04-21T06:30:00.000,2023-04-21T07:25:00.000,0,1.0,
2141,6362,BCN,PMI,2023-04-21T20:00:00.000,2023-04-21T20:55:00.000,0,,
2142,3908,BCN,PMI,2023-04-21T11:35:00.000,2023-04-21T12:35:00.000,0,1.0,
2143,5798,BCN,PMI,2023-04-21T11:35:00.000,2023-04-21T12:35:00.000,0,1.0,
2144,3645,BCN,PMI,2023-04-21T11:35:00.000,2023-04-21T12:35:00.000,0,1.0,
2145,5524,BCN,PMI,2023-04-21T11:35:00.000,2023-04-21T12:35:00.000,0,1.0,
2146,3914,BCN,PMI,2023-04-21T17:15:00.000,2023-04-21T18:10:00.000,0,1.0,
2147,3647,BCN,PMI,2023-04-21T17:15:00.000,2023-04-21T18:10:00.000,0,1.0,
2148,5528,BCN,PMI,2023-04-21T17:15:00.000,2023-04-21T18:10:00.000,0,1.0,
2149,6037,BCN,PMI,2023-04-21T11:55:00.000,2023-04-21T12:40:00.000,0,1.0,
2150,7448,BCN,PMI,2023-04-21T11:55:00.000,2023-04-21T12:40:00.000,0,1.0,
2151,3341,BCN,PMI,2023-04-21T11:55:00.000,2023-04-21T12:40:00.000,0,1.0,
2152,6746,BCN,PMI,2023-04-21T11:55:00.000,2023-04-21T12:40:00.000,0,1.0,
2153,4589,BCN,PMI,2023-04-21T11:55:00.000,2023-04-21T12:40:00.000,0,1.0,
2154,4304,BCN,PMI,2023-04-21T11:55:00.000,2023-04-21T12:40:00.000,0,1.0,
2155,6007,BCN,PMI,2023-04-21T08:40:00.000,2023-04-21T09:25:00.000,0,1.0,
2156,4387,BCN,PMI,2023-04-21T08:40:00.000,2023-04-21T09:25:00.000,0,1.0,
2157,3070,BCN,PMI,2023-04-21T18:50:00.000,2023-04-21T19:45:00.000,0,,
2158,6073,BCN,PMI,2023-04-21T18:45:00.000,2023-04-21T19:30:00.000,0,1.0,
2159,3361,BCN,PMI,2023-04-21T18:45:00.000,2023-04-21T19:30:00.000,0,1.0,
2160,4344,BCN,PMI,2023-04-21T18:45:00.000,2023-04-21T19:30:00.000,0,1.0,
2161,3910,BCN,PMI,2023-04-21T13:40:00.000,2023-04-21T14:40:00.000,0,1.0,
2162,3646,BCN,PMI,2023-04-21T13:40:00.000,2023-04-21T14:40:00.000,0,1.0,
2163,5401,BCN,PMI,2023-04-21T13:40:00.000,2023-04-21T14:40:00.000,0,1.0,
2164,5861,BCN,PMI,2023-04-21T13:40:00.000,2023-04-21T14:40:00.000,0,1.0,
2165,6071,BCN,PMI,2023-04-21T15:30:00.000,2023-04-21T16:15:00.000,0,1.0,
2166,2412,BCN,PMI,2023-04-21T15:30:00.000,2023-04-21T16:15:00.000,0,1.0,
2167,3357,BCN,PMI,2023-04-21T15:30:00.000,2023-04-21T16:15:00.000,0,1.0,
2168,7599,BCN,PMI,2023-04-21T15:30:00.000,2023-04-21T16:15:00.000,0,1.0,
2169,6364,BCN,PMI,2023-04-21T21:40:00.000,2023-04-21T22:35:00.000,0,,
2170,2896,BCN,PMI,2023-04-21T15:35:00.000,2023-04-21T16:30:00.000,0,,
2171,2495,BCN,PMI,2023-04-22T06:25:00.000,2023-04-22T07:20:00.000,0,,
2172,3902,BCN,PMI,2023-04-22T07:00:00.000,2023-04-22T07:55:00.000,0,1.0,
